sentiment,confidence,text
Positive,0.9646245837211609,웅웅!ㅎㅎ
Negative,0.9738261103630066,그럼 그날 일정은 어떻게 되?
Positive,0.974604070186615,일단 오후에 보기로 했어용
Positive,0.7574931383132935,아직 구체적으로 일정은  안 정했어!
Negative,0.9591296911239624,응 그래 알았어.
Negative,0.9218217134475708,그리고 부동산가서 요즘 상황이 어떤지도 좀 물어봐야 ㅋ
Negative,0.5374982357025146,봐바 ㅋ
Positive,0.8882400393486023,알겠어~!
Negative,0.878303587436676,집보러 왔당 ㅎㅎ
Positive,0.9668234586715698,여기 18층도 집 내놨대
Negative,0.9736018180847168,거기 보러 온건데 집주인이랑 연락이 안되서 우리집옴ㅋㅋㅋㅋ
Positive,0.9850425124168396,"오늘 부동산 4군데 더 들러서 집 내놓고 
점심먹고 들어와서 여태 청소했당ㅋㅋㅋ
하길 잘했당ㅋㅋㅋㅋ"
Negative,0.673721969127655,그리고 부동산 사람한테 좀 빨리 나가려면 어떻게 하면 좋을지도 슬쩎 물어봐 ㅋ
Negative,0.8840851187705994,웅웅ㅎㅎ 그래봐야겠다
Negative,0.8486993312835693,우리 여기 분양가 얼마에 들어왔지?
Negative,0.9915050864219666,5억 8천 정도일걸?
Positive,0.8928728103637695,알겠엉!ㅎㅎ 아까 부동산에서 슬쩍 물어보는데 기억이 안나더라고 ㅋㅋ
Negative,0.9876459240913391,여보이름으로 고기가 택배와있네!
Positive,0.6361818313598633,응!
Negative,0.6930870413780212,찰리가 윤돼지 파면된날 돼지 먹어야 한다고 보내셨엌
Positive,0.5039546489715576,ㅋㅋㅋㅋㅋ아니ㅋㅋㅋㅋㅋㅋㅋㅋ진짜 ㅋㅋ
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋㅋㅋ
Positive,0.6351414918899536,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ냉장고에 넣어두었어 ㅋㅋ
Positive,0.9440275430679321,응 잘했어 ㅋ
Negative,0.9645400643348694,"채아 오늘 놀이시간에 넘어져서 다리를 삐었대
그래서 지금 학교 양호실로 데리러가는중이야
내일 동물원은 못갈거같은데...."
Positive,0.7280855178833008,"처음에는 선생님이 업고 양호실에 갔는데 찜질하고 누워서 쉬니 좀 괜찮아지긴 했나봐 
그래도 오늘 태권도는 안보낸다고 연락했어용"
Negative,0.7169007658958435,그래 알았어요! ^^
Negative,0.5324673056602478,바쁘지?
Positive,0.9391374588012695,나는 다솜이랑 아까 만났어! ㅎㅎ
Positive,0.9892867803573608,이제 수원 행궁동에서 놀려고!ㅎ
Positive,0.723480224609375,저녁은 잘 먹었어?
Positive,0.856231689453125,응 먹었어 ㅋ
Positive,0.9882881045341492,난 다솜이랑 저녁먹고 코인노래방 왔어!ㅎㅎ
Positive,0.8241428732872009,그래 ㅋ 재미있게 놀아요 ㅋ
Positive,0.731603741645813,이제 수원역 가는중ㅎㅎ 비와서 엄청춥다
Positive,0.8958413004875183,애들잔다
Positive,0.5050615668296814,ㅋㅋ
Negative,0.9034687280654907,오..?!ㅋㅋㅋ
Negative,0.9645177721977234,고생했어!
Positive,0.5050615668296814,ㅋㅋㅋㅋ
Positive,0.9041913151741028,연아 낮잠 안잤겠구나 ㅋㅋ
Negative,0.7847394943237305,이제 오는가야?
Negative,0.8245505690574646,지하철 타고 이제 성균관대 지났어 ㅎㅎ
Negative,0.5229306817054749,아 오케 알았어
Positive,0.9646245837211609,웅웅!ㅋㅋ
Positive,0.668550431728363,잘랑말랑
Negative,0.974223256111145,유마트옴 ㅋ
Negative,0.8980619311332703,먹고 싶은거 없어? ㅋ
Negative,0.8244900107383728,딱히 없어영 ㅎㅎ
Positive,0.729080080986023,청하 사다죠 ㅎㅎㅎ
Negative,0.744088888168335,앗 와인샀는데 ㅋ
Negative,0.5137959122657776,앗 ㅋㅋㅋ어쩔수없지 ㅋㅋ
Negative,0.9466645121574402,사진
Negative,0.9466645121574402,사진
Negative,0.974948525428772,찰리가 보내심 ㅋ
Negative,0.9768219590187073,이마트 상품권이 늘어나는군 ㅋ
Negative,0.9845496416091919,오잉?ㅋㄴㄴㄴ
Negative,0.9932768940925598,왜주신거지?호
Negative,0.9256899356842041,법인카드 만들어서 사은품이 나왔는데 그거 나랑 맥스 주라고 록키가 그랬나봐 ㅋ 그래서 주셨대 ㅋ
Negative,0.8265901803970337,당근 같은거겠지? ㅋ
Negative,0.8990612030029297,아하 ㅋㅋㅋㅋ그렇구만ㅋㅋㅋ
Positive,0.8761510252952576,ㅇㅇ 난 이제 대전역이다 ㅋㅋ 잘 다녀올게 ㅋ
Positive,0.9586458802223206,네넹!!ㅎㅎ
Negative,0.9750891327857971,사진 2장
Negative,0.8161970376968384,난 채아랑 충훈로벚꽃길 다녀왔당ㅎㅎ 벚꽃이 이제 막 떨어지고있어서 이쁘네ㅎㅎ
Positive,0.5050615668296814,ㅋㅋㅋㅋㅋ
Positive,0.9559932947158813,이쁘다 ㅋㅋ
Positive,0.8892908692359924,잘 하구있엉?
Negative,0.9187822937965393,응 그런데 시간이 부족하네 ㅠㅠ
Negative,0.9717017412185669,생각보다 어렵네 ㅠㅠ
Negative,0.9884403944015503,그래? 저녁먹으러는 어떻게 할까?
Negative,0.9499231576919556,밖에서 먹고 들어갈까?
Positive,0.9409626722335815,난 아양 도서관에 있어
Positive,0.7850567102432251,우리는 스타벅스라서
Negative,0.9761802554130554,음? 다시 나온거야? ㅋ
Positive,0.5692596435546875,웅웅 ㅎ
Positive,0.9499967098236084,식당에서 만나쟈 ㅎ
Positive,0.9326872825622559,시간알려주면 맞춰서 갈게 ㅎ
Positive,0.5245428681373596,근데 식당 어디로가? ㅋ
Negative,0.881868839263916,고기 먹으러가는거야
Negative,0.9880867004394531,신부갈까? 옥산명가 갈까?
Negative,0.7639093995094299,이마트옆도 괜찮긴했는데
Negative,0.9796004891395569,비쌌었지?
Positive,0.5186506509780884,거긴 좀 비쌋고 ㅋ
Negative,0.8924276828765869,옥산명가가 가깝지 여기선 ㅋ
Negative,0.971351146697998,아하 옥산명가 가쟈 ㅎㅎ
Negative,0.8114824891090393,그래 ㅋ 그럼 도착하면 연락해 그럼 난 그때 출발하고 먼저 시키고 있어 ㅋ
Negative,0.9796913266181946,그럼 대충 맞을듯
Positive,0.5039546489715576,네넹 ㅎㅎ
Positive,0.984944760799408,주문했엉~!
Negative,0.8631770014762878,"집 내놓은 부동산
두산위브 더아티움 공인중개사 사무소
삼성 공인중개사 사무소
태양 공인중개사 사무소
삼삼 부동산중개사무소 
아르테행운 공인중개사 사무소"
Positive,0.9875109195709229,요렇게 5군데 내놓았었어요~!
Negative,0.9830681681632996,우리 집앞 부동산까지 포함한거지?
Positive,0.5050615668296814,네넹
Positive,0.9906316995620728,엄마 오셔서 같이 점심먹고 채아 데리고왔당 ㅎ
Positive,0.9782862663269043,이제 카페가려고 ㅎㅎ
Positive,0.8295270204544067,응! 알았어!
Positive,0.9060732126235962,난 지금 과제랑 시험 준비로 너무 바쁘다 ㅠㅠ 이따가 연락할게!
Positive,0.9499585628509521,웅웅!
Negative,0.6185413002967834,애들은 자?
Positive,0.5807111859321594,아직 안자겠지?
Negative,0.7904552221298218,아직 안자...ㅎㅎㅎ
Negative,0.9702028632164001,둘다? ㅋ
Positive,0.9340816140174866,웅 집에와서 씻기고 책읽고 이제 자장가 틀었어
Negative,0.8577721118927002,열시반에는 잠들거같아 ㅎㅎ
Negative,0.877434492111206,둘다 피곤해서 ㅎㅎㅎ
Positive,0.9805386066436768,애들 잔다!ㅎㅎ
Positive,0.8813158869743347,대성공
Positive,0.5424782037734985,오호
Positive,0.5050615668296814,ㅋㅋ
Positive,0.8970122337341309,나도 들어갈게 ㅋ
Positive,0.5692596435546875,웅웅 ㅎㅎ
Negative,0.9163560271263123,월급 확인했어요!ㅎㅎ
Negative,0.8591729402542114,ㅇㅇ 이번달은..
Positive,0.9809834361076355,화이팅!
Negative,0.8989758491516113,여보는 오늘 일찍 못오는거겠쥐..?ㅎ 채아가 야시장 얘기하네 ㅎㅎ
Positive,0.6644827127456665,애들은 자니?
Positive,0.734163761138916,난 아직…. 회사임 ㅠㅠ
Negative,0.9609466791152954,공영 주차장에서 기다리고 있을게 ㅋ 같이가재 ㅋ
Positive,0.9562211632728577,네넹!ㅎㅎ
Positive,0.9713526368141174,이제 가는중!ㅎㅎ
Negative,0.8524357676506042,여보 내가 내일 정말 중요한 회의가 있어서 8시 반까지 출근해야 할 것 같아
Positive,0.7781129479408264,미리 말해야 할 것 같아서
Positive,0.6507623791694641,자세한 이야기는 집에가서 할게
Positive,0.9392185807228088,네네 알겠어요~!
Negative,0.8818953633308411,퇴사하기로 결정댔어. 자세한 일정은 록키랑 협의하려고 ㅎ
Positive,0.7032878398895264,네네!
Negative,0.9179908633232117,언제퇴사하기로 했어요? 오늘은 데리러가야하나요?
Negative,0.99107426404953,아니 5월 9일이고 차는 그때까지 끌거야 ㅋ
Positive,0.9499585628509521,웅웅!
Negative,0.9466645121574402,사진
Negative,0.9735316634178162,파일: 2025학년도학교급식학부모모니터링(검수)활동계획안내(투게더알리미).hwp
Negative,0.922795832157135,여보 채아가 고담식당가자고하네
Negative,0.894531786441803,그래 알았어 ㅋ
Negative,0.9617610573768616,단톡방에 썼는데 아무도 안봐서 ㅎㅎ
Negative,0.9744375944137573,결국엔 고담이네 ㅋ
Negative,0.5818803906440735,그러면 지금 데리러 갈까?
Negative,0.9111385941505432,아니면 준비하고 고담에서 만나기로?
Negative,0.9326590895652771,그러자 ㅎㅎㅎ
Positive,0.5050615668296814,ㅇㅋ
Negative,0.9849477410316467,내가 말씀드릴까?
Positive,0.5219722986221313,그러면 거기 몇시까지 있을거야>
Negative,0.967018187046051,파일: 2025학년도학교급식학부모모니터링(검수)활동계획안내(투게더알리미).pdf
Positive,0.7784315943717957,여보. 근데 생각해보니깐 나 오늘 9시에 온라인 미팅이 있는데 깜빡함
Positive,0.5050615668296814,ㅋㅋㅋㅋ
Negative,0.9963770508766174,어떻할까?
Negative,0.9641709327697754,집에 있다가 나갈 수 있으려나?
Positive,0.9523701667785645,여보 편한데로 해용 ㅎㅎ
Positive,0.5744126439094543,집에있다 나갈수야 있지 ㅎㅎㅎㅎ
Negative,0.9187597036361694,번거로우면 밖에있다가 오면되고 ㅎㅎ
Negative,0.9604727625846863,음 알았어 ㅋ 그럼 미팅하고 들어갈게 ㅋㅋ
Positive,0.5692596435546875,웅웅 ㅎㅎ
